"region"	"year"	"month"	"day"	"total_deaths"
"Sto. Domingo Tsáchilas"	2017	1	31	6
"Sto. Domingo Tsáchilas"	2017	2	1	3
"Sto. Domingo Tsáchilas"	2017	2	2	7
"Sto. Domingo Tsáchilas"	2017	2	3	8
"Sto. Domingo Tsáchilas"	2017	2	4	10
"Sto. Domingo Tsáchilas"	2017	2	5	5
"Sto. Domingo Tsáchilas"	2017	2	6	6
"Sto. Domingo Tsáchilas"	2017	2	7	5
"Sto. Domingo Tsáchilas"	2017	2	8	3
"Sto. Domingo Tsáchilas"	2017	2	9	4
"Sto. Domingo Tsáchilas"	2017	2	10	5
"Sto. Domingo Tsáchilas"	2017	2	11	5
"Sto. Domingo Tsáchilas"	2017	2	12	5
"Sto. Domingo Tsáchilas"	2017	2	13	7
"Sto. Domingo Tsáchilas"	2017	2	14	6
"Sto. Domingo Tsáchilas"	2017	2	15	5
"Sto. Domingo Tsáchilas"	2017	2	16	8
"Sto. Domingo Tsáchilas"	2017	2	17	3
"Sto. Domingo Tsáchilas"	2017	2	18	5
"Sto. Domingo Tsáchilas"	2017	2	19	5
"Sto. Domingo Tsáchilas"	2017	2	20	6
"Sto. Domingo Tsáchilas"	2017	2	21	3
"Sto. Domingo Tsáchilas"	2017	2	22	6
"Sto. Domingo Tsáchilas"	2017	2	23	3
"Sto. Domingo Tsáchilas"	2017	2	24	5
"Sto. Domingo Tsáchilas"	2017	2	25	6
"Sto. Domingo Tsáchilas"	2017	2	26	1
"Sto. Domingo Tsáchilas"	2017	2	27	7
"Sto. Domingo Tsáchilas"	2017	2	28	7
"Sto. Domingo Tsáchilas"	2017	3	1	5
"Sto. Domingo Tsáchilas"	2017	3	2	5
"Sto. Domingo Tsáchilas"	2017	3	3	10
"Sto. Domingo Tsáchilas"	2017	3	4	14
"Sto. Domingo Tsáchilas"	2017	3	5	9
"Sto. Domingo Tsáchilas"	2017	3	6	2
"Sto. Domingo Tsáchilas"	2017	3	7	10
"Sto. Domingo Tsáchilas"	2017	3	8	8
"Sto. Domingo Tsáchilas"	2017	3	9	5
"Sto. Domingo Tsáchilas"	2017	3	10	6
"Sto. Domingo Tsáchilas"	2017	3	11	2
"Sto. Domingo Tsáchilas"	2017	3	12	10
"Sto. Domingo Tsáchilas"	2017	3	13	8
"Sto. Domingo Tsáchilas"	2017	3	14	5
"Sto. Domingo Tsáchilas"	2017	3	15	7
"Sto. Domingo Tsáchilas"	2017	3	16	3
"Sto. Domingo Tsáchilas"	2017	3	17	5
"Sto. Domingo Tsáchilas"	2017	3	18	4
"Sto. Domingo Tsáchilas"	2017	3	19	7
"Sto. Domingo Tsáchilas"	2017	3	20	6
"Sto. Domingo Tsáchilas"	2017	3	21	6
"Sto. Domingo Tsáchilas"	2017	3	22	5
"Sto. Domingo Tsáchilas"	2017	3	23	6
"Sto. Domingo Tsáchilas"	2017	3	24	5
"Sto. Domingo Tsáchilas"	2017	3	25	4
"Sto. Domingo Tsáchilas"	2017	3	26	6
"Sto. Domingo Tsáchilas"	2017	3	27	1
"Sto. Domingo Tsáchilas"	2017	3	28	10
"Sto. Domingo Tsáchilas"	2017	3	29	3
"Sto. Domingo Tsáchilas"	2017	3	30	5
"Sto. Domingo Tsáchilas"	2017	3	31	7
"Sto. Domingo Tsáchilas"	2017	4	1	1
"Sto. Domingo Tsáchilas"	2017	4	2	7
"Sto. Domingo Tsáchilas"	2017	4	3	5
"Sto. Domingo Tsáchilas"	2017	4	4	0
"Sto. Domingo Tsáchilas"	2017	4	5	3
"Sto. Domingo Tsáchilas"	2017	4	6	4
"Sto. Domingo Tsáchilas"	2017	4	7	4
"Sto. Domingo Tsáchilas"	2017	4	8	5
"Sto. Domingo Tsáchilas"	2017	4	9	5
"Sto. Domingo Tsáchilas"	2017	4	10	6
"Sto. Domingo Tsáchilas"	2017	4	11	5
"Sto. Domingo Tsáchilas"	2017	4	12	5
"Sto. Domingo Tsáchilas"	2017	4	13	7
"Sto. Domingo Tsáchilas"	2017	4	14	6
"Sto. Domingo Tsáchilas"	2017	4	15	6
"Sto. Domingo Tsáchilas"	2017	4	16	3
"Sto. Domingo Tsáchilas"	2017	4	17	6
"Sto. Domingo Tsáchilas"	2017	4	18	2
"Sto. Domingo Tsáchilas"	2017	4	19	6
"Sto. Domingo Tsáchilas"	2017	4	20	4
"Sto. Domingo Tsáchilas"	2017	4	21	6
"Sto. Domingo Tsáchilas"	2017	4	22	5
"Sto. Domingo Tsáchilas"	2017	4	23	4
"Sto. Domingo Tsáchilas"	2017	4	24	2
"Sto. Domingo Tsáchilas"	2017	4	25	6
"Sto. Domingo Tsáchilas"	2017	4	26	3
"Sto. Domingo Tsáchilas"	2017	4	27	5
"Sto. Domingo Tsáchilas"	2017	4	28	5
"Sto. Domingo Tsáchilas"	2017	4	29	7
"Sto. Domingo Tsáchilas"	2017	4	30	5
"Sto. Domingo Tsáchilas"	2017	5	1	11
"Sto. Domingo Tsáchilas"	2017	5	2	6
"Sto. Domingo Tsáchilas"	2017	5	3	6
"Sto. Domingo Tsáchilas"	2017	5	4	4
"Sto. Domingo Tsáchilas"	2017	5	5	5
"Sto. Domingo Tsáchilas"	2017	5	6	5
"Sto. Domingo Tsáchilas"	2017	5	7	7
"Sto. Domingo Tsáchilas"	2017	5	8	5
"Sto. Domingo Tsáchilas"	2017	5	9	1
"Sto. Domingo Tsáchilas"	2017	5	10	7
"Sto. Domingo Tsáchilas"	2017	5	11	5
"Sto. Domingo Tsáchilas"	2017	5	12	4
"Sto. Domingo Tsáchilas"	2017	5	13	7
"Sto. Domingo Tsáchilas"	2017	5	14	8
"Sto. Domingo Tsáchilas"	2017	5	15	3
"Sto. Domingo Tsáchilas"	2017	5	16	8
"Sto. Domingo Tsáchilas"	2017	5	17	5
"Sto. Domingo Tsáchilas"	2017	5	18	8
"Sto. Domingo Tsáchilas"	2017	5	19	3
"Sto. Domingo Tsáchilas"	2017	5	20	7
"Sto. Domingo Tsáchilas"	2017	5	21	3
"Sto. Domingo Tsáchilas"	2017	5	22	3
"Sto. Domingo Tsáchilas"	2017	5	23	6
"Sto. Domingo Tsáchilas"	2017	5	24	4
"Sto. Domingo Tsáchilas"	2017	5	25	7
"Sto. Domingo Tsáchilas"	2017	5	26	8
"Sto. Domingo Tsáchilas"	2017	5	27	4
"Sto. Domingo Tsáchilas"	2017	5	28	4
"Sto. Domingo Tsáchilas"	2017	5	29	12
"Sto. Domingo Tsáchilas"	2017	5	30	4
"Sto. Domingo Tsáchilas"	2017	5	31	7
"Sto. Domingo Tsáchilas"	2017	6	1	2
"Sto. Domingo Tsáchilas"	2017	6	2	5
"Sto. Domingo Tsáchilas"	2017	6	3	9
"Sto. Domingo Tsáchilas"	2017	6	4	8
"Sto. Domingo Tsáchilas"	2017	6	5	4
"Sto. Domingo Tsáchilas"	2017	6	6	5
"Sto. Domingo Tsáchilas"	2017	6	7	6
"Sto. Domingo Tsáchilas"	2017	6	8	7
"Sto. Domingo Tsáchilas"	2017	6	9	1
"Sto. Domingo Tsáchilas"	2017	6	10	5
"Sto. Domingo Tsáchilas"	2017	6	11	11
"Sto. Domingo Tsáchilas"	2017	6	12	8
"Sto. Domingo Tsáchilas"	2017	6	13	6
"Sto. Domingo Tsáchilas"	2017	6	14	2
"Sto. Domingo Tsáchilas"	2017	6	15	3
"Sto. Domingo Tsáchilas"	2017	6	16	7
"Sto. Domingo Tsáchilas"	2017	6	17	5
"Sto. Domingo Tsáchilas"	2017	6	18	7
"Sto. Domingo Tsáchilas"	2017	6	19	6
"Sto. Domingo Tsáchilas"	2017	6	20	5
"Sto. Domingo Tsáchilas"	2017	6	21	9
"Sto. Domingo Tsáchilas"	2017	6	22	4
"Sto. Domingo Tsáchilas"	2017	6	23	7
"Sto. Domingo Tsáchilas"	2017	6	24	8
"Sto. Domingo Tsáchilas"	2017	6	25	7
"Sto. Domingo Tsáchilas"	2017	6	26	3
"Sto. Domingo Tsáchilas"	2017	6	27	3
"Sto. Domingo Tsáchilas"	2017	6	28	7
"Sto. Domingo Tsáchilas"	2017	6	29	5
"Sto. Domingo Tsáchilas"	2017	6	30	5
"Sto. Domingo Tsáchilas"	2017	7	1	5
"Sto. Domingo Tsáchilas"	2017	7	2	8
"Sto. Domingo Tsáchilas"	2017	7	3	2
"Sto. Domingo Tsáchilas"	2017	7	4	6
"Sto. Domingo Tsáchilas"	2017	7	5	3
"Sto. Domingo Tsáchilas"	2017	7	6	4
"Sto. Domingo Tsáchilas"	2017	7	7	4
"Sto. Domingo Tsáchilas"	2017	7	8	6
"Sto. Domingo Tsáchilas"	2017	7	9	6
"Sto. Domingo Tsáchilas"	2017	7	10	3
"Sto. Domingo Tsáchilas"	2017	7	11	4
"Sto. Domingo Tsáchilas"	2017	7	12	6
"Sto. Domingo Tsáchilas"	2017	7	13	8
"Sto. Domingo Tsáchilas"	2017	7	14	2
"Sto. Domingo Tsáchilas"	2017	7	15	3
"Sto. Domingo Tsáchilas"	2017	7	16	4
"Sto. Domingo Tsáchilas"	2017	7	17	4
"Sto. Domingo Tsáchilas"	2017	7	18	7
"Sto. Domingo Tsáchilas"	2017	7	19	6
"Sto. Domingo Tsáchilas"	2017	7	20	1
"Sto. Domingo Tsáchilas"	2017	7	21	5
"Sto. Domingo Tsáchilas"	2017	7	22	5
"Sto. Domingo Tsáchilas"	2017	7	23	10
"Sto. Domingo Tsáchilas"	2017	7	24	4
"Sto. Domingo Tsáchilas"	2017	7	25	5
"Sto. Domingo Tsáchilas"	2017	7	26	4
"Sto. Domingo Tsáchilas"	2017	7	27	6
"Sto. Domingo Tsáchilas"	2017	7	28	5
"Sto. Domingo Tsáchilas"	2017	7	29	3
"Sto. Domingo Tsáchilas"	2017	7	30	5
"Sto. Domingo Tsáchilas"	2017	7	31	11
"Sto. Domingo Tsáchilas"	2017	8	1	6
"Sto. Domingo Tsáchilas"	2017	8	2	9
"Sto. Domingo Tsáchilas"	2017	8	3	5
"Sto. Domingo Tsáchilas"	2017	8	4	5
"Sto. Domingo Tsáchilas"	2017	8	5	12
"Sto. Domingo Tsáchilas"	2017	8	6	5
"Sto. Domingo Tsáchilas"	2017	8	7	8
"Sto. Domingo Tsáchilas"	2017	8	8	2
"Sto. Domingo Tsáchilas"	2017	8	9	3
"Sto. Domingo Tsáchilas"	2017	8	10	3
"Sto. Domingo Tsáchilas"	2017	8	11	6
"Sto. Domingo Tsáchilas"	2017	8	12	3
"Sto. Domingo Tsáchilas"	2017	8	13	5
"Sto. Domingo Tsáchilas"	2017	8	14	13
"Sto. Domingo Tsáchilas"	2017	8	15	4
"Sto. Domingo Tsáchilas"	2017	8	16	4
"Sto. Domingo Tsáchilas"	2017	8	17	6
"Sto. Domingo Tsáchilas"	2017	8	18	5
"Sto. Domingo Tsáchilas"	2017	8	19	1
"Sto. Domingo Tsáchilas"	2017	8	20	4
"Sto. Domingo Tsáchilas"	2017	8	21	2
"Sto. Domingo Tsáchilas"	2017	8	22	7
"Sto. Domingo Tsáchilas"	2017	8	23	7
"Sto. Domingo Tsáchilas"	2017	8	24	5
"Sto. Domingo Tsáchilas"	2017	8	25	3
"Sto. Domingo Tsáchilas"	2017	8	26	1
"Sto. Domingo Tsáchilas"	2017	8	27	6
"Sto. Domingo Tsáchilas"	2017	8	28	4
"Sto. Domingo Tsáchilas"	2017	8	29	5
"Sto. Domingo Tsáchilas"	2017	8	30	2
"Sto. Domingo Tsáchilas"	2017	8	31	8
"Sto. Domingo Tsáchilas"	2017	9	1	10
"Sto. Domingo Tsáchilas"	2017	9	2	6
"Sto. Domingo Tsáchilas"	2017	9	3	5
"Sto. Domingo Tsáchilas"	2017	9	4	7
"Sto. Domingo Tsáchilas"	2017	9	5	2
"Sto. Domingo Tsáchilas"	2017	9	6	6
"Sto. Domingo Tsáchilas"	2017	9	7	8
"Sto. Domingo Tsáchilas"	2017	9	8	5
"Sto. Domingo Tsáchilas"	2017	9	9	2
"Sto. Domingo Tsáchilas"	2017	9	10	5
"Sto. Domingo Tsáchilas"	2017	9	11	7
"Sto. Domingo Tsáchilas"	2017	9	12	6
"Sto. Domingo Tsáchilas"	2017	9	13	5
"Sto. Domingo Tsáchilas"	2017	9	14	3
"Sto. Domingo Tsáchilas"	2017	9	15	8
"Sto. Domingo Tsáchilas"	2017	9	16	5
"Sto. Domingo Tsáchilas"	2017	9	17	6
"Sto. Domingo Tsáchilas"	2017	9	18	13
"Sto. Domingo Tsáchilas"	2017	9	19	7
"Sto. Domingo Tsáchilas"	2017	9	20	7
"Sto. Domingo Tsáchilas"	2017	9	21	6
"Sto. Domingo Tsáchilas"	2017	9	22	7
"Sto. Domingo Tsáchilas"	2017	9	23	2
"Sto. Domingo Tsáchilas"	2017	9	24	4
"Sto. Domingo Tsáchilas"	2017	9	25	2
"Sto. Domingo Tsáchilas"	2017	9	26	5
"Sto. Domingo Tsáchilas"	2017	9	27	9
"Sto. Domingo Tsáchilas"	2017	9	28	3
"Sto. Domingo Tsáchilas"	2017	9	29	1
"Sto. Domingo Tsáchilas"	2017	9	30	8
"Sto. Domingo Tsáchilas"	2017	10	1	7
"Sto. Domingo Tsáchilas"	2017	10	2	5
"Sto. Domingo Tsáchilas"	2017	10	3	7
"Sto. Domingo Tsáchilas"	2017	10	4	4
"Sto. Domingo Tsáchilas"	2017	10	5	11
"Sto. Domingo Tsáchilas"	2017	10	6	3
"Sto. Domingo Tsáchilas"	2017	10	7	6
"Sto. Domingo Tsáchilas"	2017	10	8	3
"Sto. Domingo Tsáchilas"	2017	10	9	3
"Sto. Domingo Tsáchilas"	2017	10	10	3
"Sto. Domingo Tsáchilas"	2017	10	11	5
"Sto. Domingo Tsáchilas"	2017	10	12	6
"Sto. Domingo Tsáchilas"	2017	10	13	5
"Sto. Domingo Tsáchilas"	2017	10	14	2
"Sto. Domingo Tsáchilas"	2017	10	15	9
"Sto. Domingo Tsáchilas"	2017	10	16	4
"Sto. Domingo Tsáchilas"	2017	10	17	1
"Sto. Domingo Tsáchilas"	2017	10	18	3
"Sto. Domingo Tsáchilas"	2017	10	19	6
"Sto. Domingo Tsáchilas"	2017	10	20	5
"Sto. Domingo Tsáchilas"	2017	10	21	2
"Sto. Domingo Tsáchilas"	2017	10	22	4
"Sto. Domingo Tsáchilas"	2017	10	23	6
"Sto. Domingo Tsáchilas"	2017	10	24	8
"Sto. Domingo Tsáchilas"	2017	10	25	5
"Sto. Domingo Tsáchilas"	2017	10	26	8
"Sto. Domingo Tsáchilas"	2017	10	27	5
"Sto. Domingo Tsáchilas"	2017	10	28	7
"Sto. Domingo Tsáchilas"	2017	10	29	4
"Sto. Domingo Tsáchilas"	2017	10	30	6
"Sto. Domingo Tsáchilas"	2017	10	31	7
"Sto. Domingo Tsáchilas"	2017	11	1	4
"Sto. Domingo Tsáchilas"	2017	11	2	5
"Sto. Domingo Tsáchilas"	2017	11	3	2
"Sto. Domingo Tsáchilas"	2017	11	4	4
"Sto. Domingo Tsáchilas"	2017	11	5	5
"Sto. Domingo Tsáchilas"	2017	11	6	8
"Sto. Domingo Tsáchilas"	2017	11	7	8
"Sto. Domingo Tsáchilas"	2017	11	8	5
"Sto. Domingo Tsáchilas"	2017	11	9	4
"Sto. Domingo Tsáchilas"	2017	11	10	6
"Sto. Domingo Tsáchilas"	2017	11	11	5
"Sto. Domingo Tsáchilas"	2017	11	12	7
"Sto. Domingo Tsáchilas"	2017	11	13	7
"Sto. Domingo Tsáchilas"	2017	11	14	3
"Sto. Domingo Tsáchilas"	2017	11	15	4
"Sto. Domingo Tsáchilas"	2017	11	16	4
"Sto. Domingo Tsáchilas"	2017	11	17	5
"Sto. Domingo Tsáchilas"	2017	11	18	4
"Sto. Domingo Tsáchilas"	2017	11	19	5
"Sto. Domingo Tsáchilas"	2017	11	20	8
"Sto. Domingo Tsáchilas"	2017	11	21	6
"Sto. Domingo Tsáchilas"	2017	11	22	8
"Sto. Domingo Tsáchilas"	2017	11	23	2
"Sto. Domingo Tsáchilas"	2017	11	24	10
"Sto. Domingo Tsáchilas"	2017	11	25	6
"Sto. Domingo Tsáchilas"	2017	11	26	4
"Sto. Domingo Tsáchilas"	2017	11	27	6
"Sto. Domingo Tsáchilas"	2017	11	28	7
"Sto. Domingo Tsáchilas"	2017	11	29	5
"Sto. Domingo Tsáchilas"	2017	11	30	3
"Sto. Domingo Tsáchilas"	2017	12	1	6
"Sto. Domingo Tsáchilas"	2017	12	2	5
"Sto. Domingo Tsáchilas"	2017	12	3	5
"Sto. Domingo Tsáchilas"	2017	12	4	4
"Sto. Domingo Tsáchilas"	2017	12	5	7
"Sto. Domingo Tsáchilas"	2017	12	6	6
"Sto. Domingo Tsáchilas"	2017	12	7	4
"Sto. Domingo Tsáchilas"	2017	12	8	8
"Sto. Domingo Tsáchilas"	2017	12	9	3
"Sto. Domingo Tsáchilas"	2017	12	10	9
"Sto. Domingo Tsáchilas"	2017	12	11	5
"Sto. Domingo Tsáchilas"	2017	12	12	7
"Sto. Domingo Tsáchilas"	2017	12	13	13
"Sto. Domingo Tsáchilas"	2017	12	14	4
"Sto. Domingo Tsáchilas"	2017	12	15	5
"Sto. Domingo Tsáchilas"	2017	12	16	5
"Sto. Domingo Tsáchilas"	2017	12	17	6
"Sto. Domingo Tsáchilas"	2017	12	18	3
"Sto. Domingo Tsáchilas"	2017	12	19	6
"Sto. Domingo Tsáchilas"	2017	12	20	2
"Sto. Domingo Tsáchilas"	2017	12	21	3
"Sto. Domingo Tsáchilas"	2017	12	22	6
"Sto. Domingo Tsáchilas"	2017	12	23	8
"Sto. Domingo Tsáchilas"	2017	12	24	7
"Sto. Domingo Tsáchilas"	2017	12	25	4
"Sto. Domingo Tsáchilas"	2017	12	26	5
"Sto. Domingo Tsáchilas"	2017	12	27	5
"Sto. Domingo Tsáchilas"	2017	12	28	2
"Sto. Domingo Tsáchilas"	2017	12	29	2
"Sto. Domingo Tsáchilas"	2017	12	30	1
"Sto. Domingo Tsáchilas"	2017	12	31	0
"Sucumbíos"	2017	1	1	5
"Sucumbíos"	2017	1	2	1
"Sucumbíos"	2017	1	3	0
"Sucumbíos"	2017	1	4	2
"Sucumbíos"	2017	1	5	2
"Sucumbíos"	2017	1	6	4
"Sucumbíos"	2017	1	7	0
"Sucumbíos"	2017	1	8	0
"Sucumbíos"	2017	1	9	0
"Sucumbíos"	2017	1	10	1
"Sucumbíos"	2017	1	11	3
"Sucumbíos"	2017	1	12	0
"Sucumbíos"	2017	1	13	4
"Sucumbíos"	2017	1	14	0
"Sucumbíos"	2017	1	15	5
"Sucumbíos"	2017	1	16	2
"Sucumbíos"	2017	1	17	3
"Sucumbíos"	2017	1	18	1
"Sucumbíos"	2017	1	19	2
"Sucumbíos"	2017	1	20	0
"Sucumbíos"	2017	1	21	3
"Sucumbíos"	2017	1	22	1
"Sucumbíos"	2017	1	23	0
"Sucumbíos"	2017	1	24	1
"Sucumbíos"	2017	1	25	1
"Sucumbíos"	2017	1	26	1
"Sucumbíos"	2017	1	27	1
"Sucumbíos"	2017	1	28	2
"Sucumbíos"	2017	1	29	1
"Sucumbíos"	2017	1	30	1
"Sucumbíos"	2017	1	31	2
"Sucumbíos"	2017	2	1	3
"Sucumbíos"	2017	2	2	1
"Sucumbíos"	2017	2	3	4
"Sucumbíos"	2017	2	4	4
"Sucumbíos"	2017	2	5	3
"Sucumbíos"	2017	2	6	2
"Sucumbíos"	2017	2	7	4
"Sucumbíos"	2017	2	8	1
"Sucumbíos"	2017	2	9	4
"Sucumbíos"	2017	2	10	4
"Sucumbíos"	2017	2	11	2
"Sucumbíos"	2017	2	12	5
"Sucumbíos"	2017	2	13	2
"Sucumbíos"	2017	2	14	1
"Sucumbíos"	2017	2	15	1
"Sucumbíos"	2017	2	16	1
"Sucumbíos"	2017	2	17	0
"Sucumbíos"	2017	2	18	3
"Sucumbíos"	2017	2	19	1
"Sucumbíos"	2017	2	20	4
"Sucumbíos"	2017	2	21	2
"Sucumbíos"	2017	2	22	0
"Sucumbíos"	2017	2	23	2
"Sucumbíos"	2017	2	24	1
"Sucumbíos"	2017	2	25	1
"Sucumbíos"	2017	2	26	4
"Sucumbíos"	2017	2	27	0
"Sucumbíos"	2017	2	28	0
"Sucumbíos"	2017	3	1	1
"Sucumbíos"	2017	3	2	2
"Sucumbíos"	2017	3	3	3
"Sucumbíos"	2017	3	4	0
"Sucumbíos"	2017	3	5	4
"Sucumbíos"	2017	3	6	0
"Sucumbíos"	2017	3	7	1
"Sucumbíos"	2017	3	8	2
"Sucumbíos"	2017	3	9	1
"Sucumbíos"	2017	3	10	0
"Sucumbíos"	2017	3	11	1
"Sucumbíos"	2017	3	12	1
"Sucumbíos"	2017	3	13	0
"Sucumbíos"	2017	3	14	1
"Sucumbíos"	2017	3	15	2
"Sucumbíos"	2017	3	16	2
"Sucumbíos"	2017	3	17	4
"Sucumbíos"	2017	3	18	2
"Sucumbíos"	2017	3	19	1
"Sucumbíos"	2017	3	20	0
"Sucumbíos"	2017	3	21	2
"Sucumbíos"	2017	3	22	2
"Sucumbíos"	2017	3	23	1
"Sucumbíos"	2017	3	24	1
"Sucumbíos"	2017	3	25	0
"Sucumbíos"	2017	3	26	3
"Sucumbíos"	2017	3	27	0
"Sucumbíos"	2017	3	28	2
"Sucumbíos"	2017	3	29	2
"Sucumbíos"	2017	3	30	0
"Sucumbíos"	2017	3	31	3
"Sucumbíos"	2017	4	1	2
"Sucumbíos"	2017	4	2	0
"Sucumbíos"	2017	4	3	2
"Sucumbíos"	2017	4	4	3
"Sucumbíos"	2017	4	5	1
"Sucumbíos"	2017	4	6	1
"Sucumbíos"	2017	4	7	1
"Sucumbíos"	2017	4	8	1
"Sucumbíos"	2017	4	9	1
"Sucumbíos"	2017	4	10	0
"Sucumbíos"	2017	4	11	0
"Sucumbíos"	2017	4	12	3
"Sucumbíos"	2017	4	13	2
"Sucumbíos"	2017	4	14	2
"Sucumbíos"	2017	4	15	1
"Sucumbíos"	2017	4	16	2
"Sucumbíos"	2017	4	17	1
"Sucumbíos"	2017	4	18	1
"Sucumbíos"	2017	4	19	2
"Sucumbíos"	2017	4	20	2
"Sucumbíos"	2017	4	21	1
"Sucumbíos"	2017	4	22	1
"Sucumbíos"	2017	4	23	2
"Sucumbíos"	2017	4	24	1
"Sucumbíos"	2017	4	25	4
"Sucumbíos"	2017	4	26	1
"Sucumbíos"	2017	4	27	1
"Sucumbíos"	2017	4	28	1
"Sucumbíos"	2017	4	29	1
"Sucumbíos"	2017	4	30	3
"Sucumbíos"	2017	5	1	1
"Sucumbíos"	2017	5	2	0
"Sucumbíos"	2017	5	3	0
"Sucumbíos"	2017	5	4	4
"Sucumbíos"	2017	5	5	0
"Sucumbíos"	2017	5	6	2
"Sucumbíos"	2017	5	7	3
"Sucumbíos"	2017	5	8	0
"Sucumbíos"	2017	5	9	1
"Sucumbíos"	2017	5	10	2
"Sucumbíos"	2017	5	11	0
"Sucumbíos"	2017	5	12	4
"Sucumbíos"	2017	5	13	0
"Sucumbíos"	2017	5	14	4
"Sucumbíos"	2017	5	15	2
"Sucumbíos"	2017	5	16	2
"Sucumbíos"	2017	5	17	1
"Sucumbíos"	2017	5	18	3
"Sucumbíos"	2017	5	19	2
"Sucumbíos"	2017	5	20	2
"Sucumbíos"	2017	5	21	1
"Sucumbíos"	2017	5	22	6
"Sucumbíos"	2017	5	23	0
"Sucumbíos"	2017	5	24	2
"Sucumbíos"	2017	5	25	0
"Sucumbíos"	2017	5	26	1
"Sucumbíos"	2017	5	27	3
"Sucumbíos"	2017	5	28	1
"Sucumbíos"	2017	5	29	1
"Sucumbíos"	2017	5	30	5
"Sucumbíos"	2017	5	31	2
"Sucumbíos"	2017	6	1	1
"Sucumbíos"	2017	6	2	0
"Sucumbíos"	2017	6	3	3
"Sucumbíos"	2017	6	4	3
"Sucumbíos"	2017	6	5	2
"Sucumbíos"	2017	6	6	1
"Sucumbíos"	2017	6	7	1
"Sucumbíos"	2017	6	8	2
"Sucumbíos"	2017	6	9	0
"Sucumbíos"	2017	6	10	1
"Sucumbíos"	2017	6	11	1
"Sucumbíos"	2017	6	12	2
"Sucumbíos"	2017	6	13	0
"Sucumbíos"	2017	6	14	0
"Sucumbíos"	2017	6	15	1
"Sucumbíos"	2017	6	16	2
"Sucumbíos"	2017	6	17	0
"Sucumbíos"	2017	6	18	3
"Sucumbíos"	2017	6	19	3
"Sucumbíos"	2017	6	20	4
"Sucumbíos"	2017	6	21	2
"Sucumbíos"	2017	6	22	1
"Sucumbíos"	2017	6	23	3
"Sucumbíos"	2017	6	24	4
"Sucumbíos"	2017	6	25	3
"Sucumbíos"	2017	6	26	2
"Sucumbíos"	2017	6	27	1
"Sucumbíos"	2017	6	28	1
"Sucumbíos"	2017	6	29	1
"Sucumbíos"	2017	6	30	3
"Sucumbíos"	2017	7	1	2
"Sucumbíos"	2017	7	2	2
"Sucumbíos"	2017	7	3	2
"Sucumbíos"	2017	7	4	2
"Sucumbíos"	2017	7	5	1
"Sucumbíos"	2017	7	6	4
"Sucumbíos"	2017	7	7	2
"Sucumbíos"	2017	7	8	2
"Sucumbíos"	2017	7	9	0
"Sucumbíos"	2017	7	10	0
"Sucumbíos"	2017	7	11	1
"Sucumbíos"	2017	7	12	1
"Sucumbíos"	2017	7	13	0
"Sucumbíos"	2017	7	14	1
"Sucumbíos"	2017	7	15	2
"Sucumbíos"	2017	7	16	1
"Sucumbíos"	2017	7	17	1
"Sucumbíos"	2017	7	18	1
"Sucumbíos"	2017	7	19	0
"Sucumbíos"	2017	7	20	3
"Sucumbíos"	2017	7	21	1
"Sucumbíos"	2017	7	22	2
"Sucumbíos"	2017	7	23	0
"Sucumbíos"	2017	7	24	1
"Sucumbíos"	2017	7	25	2
"Sucumbíos"	2017	7	26	1
"Sucumbíos"	2017	7	27	2
"Sucumbíos"	2017	7	28	1
"Sucumbíos"	2017	7	29	1
"Sucumbíos"	2017	7	30	1
"Sucumbíos"	2017	7	31	0
"Sucumbíos"	2017	8	1	1
"Sucumbíos"	2017	8	2	4
"Sucumbíos"	2017	8	3	2
"Sucumbíos"	2017	8	4	4
"Sucumbíos"	2017	8	5	1
"Sucumbíos"	2017	8	6	0
"Sucumbíos"	2017	8	7	3
"Sucumbíos"	2017	8	8	1
"Sucumbíos"	2017	8	9	2
"Sucumbíos"	2017	8	10	1
"Sucumbíos"	2017	8	11	0
"Sucumbíos"	2017	8	12	0
"Sucumbíos"	2017	8	13	2
"Sucumbíos"	2017	8	14	0
"Sucumbíos"	2017	8	15	3
"Sucumbíos"	2017	8	16	3
"Sucumbíos"	2017	8	17	2
"Sucumbíos"	2017	8	18	1
"Sucumbíos"	2017	8	19	0
"Sucumbíos"	2017	8	20	2
"Sucumbíos"	2017	8	21	3
"Sucumbíos"	2017	8	22	0
"Sucumbíos"	2017	8	23	1
"Sucumbíos"	2017	8	24	1
"Sucumbíos"	2017	8	25	2
"Sucumbíos"	2017	8	26	3
"Sucumbíos"	2017	8	27	1
"Sucumbíos"	2017	8	28	0
"Sucumbíos"	2017	8	29	2
"Sucumbíos"	2017	8	30	2
"Sucumbíos"	2017	8	31	2
"Sucumbíos"	2017	9	1	1
"Sucumbíos"	2017	9	2	1
"Sucumbíos"	2017	9	3	0
"Sucumbíos"	2017	9	4	0
"Sucumbíos"	2017	9	5	1
"Sucumbíos"	2017	9	6	1
"Sucumbíos"	2017	9	7	1
"Sucumbíos"	2017	9	8	2
"Sucumbíos"	2017	9	9	2
"Sucumbíos"	2017	9	10	1
"Sucumbíos"	2017	9	11	3
"Sucumbíos"	2017	9	12	2
"Sucumbíos"	2017	9	13	1
"Sucumbíos"	2017	9	14	2
"Sucumbíos"	2017	9	15	1
"Sucumbíos"	2017	9	16	0
